symbol,priceChange,priceChangePercent,lastPrice,volume,quoteVolume
SOLEUR,3.03,2.666,116.67,49932.431,5603987.98108
SHIBBRL,4.1e-07,0.588,7.014e-05,5858641907.0,404137.10235021
AGIXBTC,0.0,0.0,0.0,0.0,0.0
ICPEUR,-0.069,-1.631,4.161,11656.42,48542.22075
MATICGBP,0.0,0.0,0.0,0.0,0.0
SHIBTRY,2.3e-06,0.51,0.0004529,113389978006.0,50637556.9284566
MATICBIDR,0.0,0.0,0.0,0.0,0.0
MATICRUB,0.0,0.0,0.0,0.0,0.0
NUBTC,0.0,0.0,0.0,0.0,0.0
NUBNB,0.0,0.0,0.0,0.0,0.0
NUBUSD,0.0,0.0,0.0,0.0,0.0
NUUSDT,0.0,0.0,0.0,0.0,0.0
XVGUSDT,4.9e-05,1.196,0.004145,208467486.0,853941.018659
RLCBUSD,0.0,0.0,0.0,0.0,0.0
CELRBUSD,0.0,0.0,0.0,0.0,0.0
ATMBUSD,0.0,0.0,0.0,0.0,0.0
ZENBUSD,0.0,0.0,0.0,0.0,0.0
FTMBUSD,0.0,0.0,0.0,0.0,0.0
THETABUSD,0.0,0.0,0.0,0.0,0.0
WINBUSD,0.0,0.0,0.0,0.0,0.0
KAVABUSD,0.0,0.0,0.0,0.0,0.0
XEMBUSD,0.0,0.0,0.0,0.0,0.0
ATABTC,1e-08,1.724,5.9e-07,428570.0,0.24867783
ATABNB,0.0,0.0,0.0,0.0,0.0
ATABUSD,0.0,0.0,0.0,0.0,0.0
ATAUSDT,0.0,0.0,0.0488,14543494.0,705728.7841
GTCBTC,0.0,0.0,0.0,0.0,0.0
GTCBNB,0.0,0.0,0.0,0.0,0.0
GTCBUSD,0.0,0.0,0.0,0.0,0.0
GTCUSDT,0.0,0.0,0.236,2007974.3,472324.3496
TORNBTC,0.0,0.0,0.0,0.0,0.0
TORNBNB,0.0,0.0,0.0,0.0,0.0
TORNBUSD,0.0,0.0,0.0,0.0,0.0
TORNUSDT,0.0,0.0,0.0,0.0,0.0
MATICTRY,0.0,0.0,0.0,0.0,0.0
ETCGBP,0.0,0.0,0.0,0.0,0.0
SOLGBP,0.0,0.0,0.0,0.0,0.0
BAKEBTC,-2e-08,-1.46,1.35e-06,169884.9,0.22639249
COTIBUSD,0.0,0.0,0.0,0.0,0.0
KEEPBTC,0.0,0.0,0.0,0.0,0.0
KEEPBNB,0.0,0.0,0.0,0.0,0.0
KEEPBUSD,0.0,0.0,0.0,0.0,0.0
KEEPUSDT,0.0,0.0,0.0,0.0,0.0
SOLTRY,187.6,3.84,5073.2,29305.643,142890854.8271
RUNEGBP,0.0,0.0,0.0,0.0,0.0
SOLBRL,25.2,3.33,781.9,17482.172,13090618.6363
SCBUSD,0.0,0.0,0.0,0.0,0.0
CHRBUSD,0.0,0.0,0.0,0.0,0.0
STMXBUSD,0.0,0.0,0.0,0.0,0.0
HNTBUSD,0.0,0.0,0.0,0.0,0.0
FTTBUSD,0.0,0.0,0.0,0.0,0.0
DOCKBUSD,0.0,0.0,0.0,0.0,0.0
ADABIDR,0.0,0.0,0.0,0.0,0.0
ERNBNB,0.0,0.0,0.0,0.0,0.0
ERNBUSD,0.0,0.0,0.0,0.0,0.0
ERNUSDT,0.0,0.0,0.0,0.0,0.0
KLAYBTC,0.0,0.0,0.0,0.0,0.0
KLAYBNB,0.0,0.0,0.0,0.0,0.0
KLAYBUSD,0.0,0.0,0.0,0.0,0.0
KLAYUSDT,0.0,0.0,0.0,0.0,0.0
RUNEEUR,0.0,0.0,0.0,0.0,0.0
MATICAUD,0.0,0.0,0.0,0.0,0.0
DOTRUB,0.0,0.0,0.0,0.0,0.0
UTKBUSD,0.0,0.0,0.0,0.0,0.0
IOTXBUSD,0.0,0.0,0.0,0.0,0.0
PHAUSDT,0.0029,2.999,0.0996,27891330.0,2737173.2762
SOLRUB,0.0,0.0,0.0,0.0,0.0
RUNEAUD,0.0,0.0,0.0,0.0,0.0
BUSDUAH,0.0,0.0,0.0,0.0,0.0
BONDBTC,0.0,0.0,0.0,0.0,0.0
BONDBNB,0.0,0.0,0.0,0.0,0.0
BONDBUSD,0.0,0.0,0.0,0.0,0.0
BONDUSDT,0.0,0.0,0.0,0.0,0.0
MLNBTC,0.0,0.0,0.0,0.0,0.0
MLNBNB,0.0,0.0,0.0,0.0,0.0
MLNBUSD,0.0,0.0,0.0,0.0,0.0
MLNUSDT,-0.5,-5.794,8.13,131487.349,1082782.55503
GRTTRY,-0.039,-1.309,2.941,3874541.0,11399276.777
CAKEBRL,0.0,0.0,0.0,0.0,0.0
ICPRUB,0.0,0.0,0.0,0.0,0.0
DOTAUD,0.0,0.0,0.0,0.0,0.0
AAVEBRL,0.0,0.0,0.0,0.0,0.0
EOSAUD,0.0,0.0,0.0,0.0,0.0
DEXEUSDT,-0.373,-2.666,13.618,270002.36,3717199.09438
LTOBUSD,0.0,0.0,0.0,0.0,0.0
ADXBUSD,0.0,0.0,0.0,0.0,0.0
QUICKBTC,0.0,0.0,0.0,0.0,0.0
QUICKBNB,0.0,0.0,0.0,0.0,0.0
QUICKBUSD,0.0,0.0,0.0,0.0,0.0
C98USDT,0.0006,1.149,0.0528,22637664.1,1179487.87136
C98BUSD,0.0,0.0,0.0,0.0,0.0
C98BNB,0.0,0.0,0.0,0.0,0.0
C98BTC,0.0,0.0,0.0,0.0,0.0
CLVBTC,0.0,0.0,0.0,0.0,0.0
CLVBNB,0.0,0.0,0.0,0.0,0.0
CLVBUSD,0.0,0.0,0.0,0.0,0.0
CLVUSDT,0.0,0.0,0.0,0.0,0.0
QNTBTC,-1.7e-05,-2.163,0.000769,3558.09,2.72699087
QNTBNB,0.0,0.0,0.0,0.0,0.0
QNTBUSD,0.0,0.0,0.0,0.0,0.0
QNTUSDT,-1.0,-1.515,65.0,24258.747,1553578.5349
FLOWBTC,2e-08,0.489,4.11e-06,577670.85,2.35978819
FLOWBNB,0.0,0.0,0.0,0.0,0.0
FLOWBUSD,0.0,0.0,0.0,0.0,0.0
FLOWUSDT,0.003,0.872,0.347,3989966.15,1367906.12383
XECBUSD,0.0,0.0,0.0,0.0,0.0
AXSBRL,0.0,0.0,0.0,0.0,0.0
AXSAUD,0.0,0.0,0.0,0.0,0.0
TVKUSDT,0.0,0.0,0.0,0.0,0.0
MINABTC,-8e-08,-3.252,2.38e-06,292027.1,0.70219652
MINABNB,0.0,0.0,0.0,0.0,0.0
MINABUSD,0.0,0.0,0.0,0.0,0.0
MINAUSDT,-0.0067,-3.227,0.2009,11611447.0,2343969.96188
RAYBNB,0.000441,12.356,0.00401,21862.4,85.0401622
RAYBUSD,0.0,0.0,0.0,0.0,0.0
RAYUSDT,0.265,12.728,2.347,18196334.4,41419390.6818
FARMBTC,0.0,0.0,0.0,0.0,0.0
FARMBNB,0.0,0.0,0.0,0.0,0.0
FARMBUSD,0.0,0.0,0.0,0.0,0.0
FARMUSDT,0.07,0.249,28.13,13526.574,379884.27613
ALPACABTC,0.0,0.0,0.0,0.0,0.0
ALPACABNB,0.0,0.0,0.0,0.0,0.0
ALPACABUSD,0.0,0.0,0.0,0.0,0.0
ALPACAUSDT,0.0005,1.597,0.0318,48586199.5,1594077.25968
TLMTRY,-0.0039,-2.317,0.1644,41635288.0,6825752.0875
QUICKUSDT,-5e-05,-0.202,0.02473,27032028.0,663436.62415
ORNBUSD,0.0,0.0,0.0,0.0,0.0
MBOXBTC,0.0,0.0,0.0,0.0,0.0
MBOXBNB,0.0,0.0,0.0,0.0,0.0
MBOXBUSD,0.0,0.0,0.0,0.0,0.0
MBOXUSDT,0.0001,0.262,0.0382,95118299.3,3710400.17699
VGXBTC,0.0,0.0,0.0,0.0,0.0
VGXETH,0.0,0.0,0.0,0.0,0.0
FORUSDT,0.0,0.0,0.0,0.0,0.0
REQUSDT,0.0015,1.535,0.0992,2956642.0,290138.4396
GHSTUSDT,-0.002,-0.508,0.392,1368863.9,532516.2448
TRURUB,0.0,0.0,0.0,0.0,0.0
FISBRL,0.0,0.0,0.0,0.0,0.0
WAXPUSDT,0.00065,3.247,0.02067,57919177.0,1180761.58136
WAXPBUSD,0.0,0.0,0.0,0.0,0.0
WAXPBNB,0.0,0.0,0.0,0.0,0.0
WAXPBTC,0.0,0.0,2.4e-07,675283.0,0.16206949
TRIBEBTC,0.0,0.0,0.0,0.0,0.0
TRIBEBNB,0.0,0.0,0.0,0.0,0.0
TRIBEBUSD,0.0,0.0,0.0,0.0,0.0
TRIBEUSDT,0.0,0.0,0.0,0.0,0.0
GNOUSDT,-0.2,-0.184,108.7,2849.974,308627.6407
GNOBUSD,0.0,0.0,0.0,0.0,0.0
GNOBNB,0.0,0.0,0.0,0.0,0.0
GNOBTC,0.0,0.0,0.0,0.0,0.0
ARPATRY,-0.0015,-0.193,0.7744,15473358.0,11970692.8282
PROMBTC,0.0,0.0,0.0,0.0,0.0
MTLBUSD,0.0,0.0,0.0,0.0,0.0
OGNBUSD,0.0,0.0,0.0,0.0,0.0
XECUSDT,-4.1e-07,-2.091,1.92e-05,39831849806.0,765620.37569552
C98BRL,0.0,0.0,0.0,0.0,0.0
SOLAUD,0.0,0.0,0.0,0.0,0.0
XRPBIDR,0.0,0.0,0.0,0.0,0.0
POLYBUSD,0.0,0.0,0.0,0.0,0.0
ELFUSDT,0.0188,9.021,0.2272,10911805.0,2322033.55816
DYDXUSDT,0.0046,0.839,0.5528,9408461.57,5157200.856664
DYDXBUSD,0.0,0.0,0.0,0.0,0.0
DYDXBNB,0.0,0.0,0.0,0.0,0.0
DYDXBTC,5e-08,0.768,6.56e-06,127093.19,0.82769731
ELFBUSD,0.0,0.0,0.0,0.0,0.0
POLYUSDT,0.0,0.0,0.0,0.0,0.0
IDEXUSDT,0.00014,0.693,0.02034,13415952.3,271620.931854
VIDTUSDT,-0.00089,-43.627,0.00115,2050010156.0,4428412.30102
SOLBIDR,0.0,0.0,0.0,0.0,0.0
AXSBIDR,0.0,0.0,0.0,0.0,0.0
BTCUSDP,0.0,0.0,0.0,0.0,0.0
ETHUSDP,0.0,0.0,0.0,0.0,0.0
BNBUSDP,0.0,0.0,0.0,0.0,0.0
USDPBUSD,0.0,0.0,0.0,0.0,0.0
USDPUSDT,0.0,0.0,1.0002,2107725.0,2109276.9689
GALAUSDT,-5e-05,-0.351,0.01419,596550171.0,8360504.06995
GALABUSD,0.0,0.0,0.0,0.0,0.0
GALABNB,0.0,0.0,0.0,0.0,0.0
GALABTC,0.0,0.0,1.7e-07,1040421.0,0.17637245
FTMBIDR,0.0,0.0,0.0,0.0,0.0
ALGOBIDR,0.0,0.0,0.0,0.0,0.0
CAKEAUD,0.0,0.0,0.0,0.0,0.0
KSMAUD,0.0,0.0,0.0,0.0,0.0
WAVESRUB,0.0,0.0,0.0,0.0,0.0
SUNBUSD,0.0,0.0,0.0,0.0,0.0
ILVUSDT,0.09,0.808,11.23,79695.119,885951.76686
ILVBUSD,0.0,0.0,0.0,0.0,0.0
ILVBNB,0.0,0.0,0.0,0.0,0.0
ILVBTC,-1e-06,-0.752,0.000132,3590.381,0.4765083
RENBUSD,0.0,0.0,0.0,0.0,0.0
YGGUSDT,-0.0029,-1.841,0.1546,12407659.4,1916455.38081
YGGBUSD,0.0,0.0,0.0,0.0,0.0
YGGBNB,0.0,0.0,0.0,0.0,0.0
YGGBTC,-3e-08,-1.604,1.84e-06,115041.0,0.21111386
STXBUSD,0.0,0.0,0.0,0.0,0.0
SYSUSDT,0.0001,0.302,0.0332,19693705.0,649334.0742
DFUSDT,0.0009,1.629,0.05614,34669160.0,1922814.86219
SOLUSDC,4.74,3.698,132.92,4052278.643,516585616.97951
ARPARUB,0.0,0.0,0.0,0.0,0.0
LTCUAH,0.0,0.0,0.0,0.0,0.0
FETBUSD,0.0,0.0,0.0,0.0,0.0
ARPABUSD,0.0,0.0,0.0,0.0,0.0
LSKBUSD,0.0,0.0,0.0,0.0,0.0
AVAXBIDR,0.0,0.0,0.0,0.0,0.0
ALICEBIDR,0.0,0.0,0.0,0.0,0.0
FIDAUSDT,-0.0012,-1.729,0.0682,28710953.7,1959817.1307
FIDABUSD,0.0,0.0,0.0,0.0,0.0
FIDABNB,0.0,0.0,0.0,0.0,0.0
FIDABTC,-2e-08,-2.41,8.1e-07,870049.6,0.7043254
DENTBUSD,0.0,0.0,0.0,0.0,0.0
FRONTUSDT,0.0,0.0,0.0,0.0,0.0
CVPUSDT,0.0,0.0,0.0,0.0,0.0
AGLDBTC,-1.5e-07,-1.623,9.09e-06,47281.9,0.43580875
AGLDBNB,0.0,0.0,0.0,0.0,0.0
AGLDBUSD,0.0,0.0,0.0,0.0,0.0
AGLDUSDT,-0.019,-2.423,0.765,2291705.0,1788472.2683
RADBTC,0.0,0.0,0.0,0.0,0.0
RADBNB,0.0,0.0,0.0,0.0,0.0
RADBUSD,0.0,0.0,0.0,0.0,0.0
RADUSDT,0.012,1.705,0.716,3941141.0,2837315.702
UNIAUD,0.0,0.0,0.0,0.0,0.0
HIVEBUSD,0.0,0.0,0.0,0.0,0.0
STPTBUSD,0.0,0.0,0.0,0.0,0.0
BETABTC,0.0,0.0,0.0,0.0,0.0
BETABNB,0.0,0.0,0.0,0.0,0.0
BETABUSD,0.0,0.0,0.0,0.0,0.0
BETAUSDT,-0.00059,-62.105,0.00036,1642711008.0,1711880.11117
SHIBAUD,0.0,0.0,0.0,0.0,0.0
RAREBTC,5e-08,7.576,7.1e-07,3989368.3,3.06599465
RAREBNB,0.0,0.0,0.0,0.0,0.0
RAREBUSD,0.0,0.0,0.0,0.0,0.0
RAREUSDT,0.0042,7.554,0.0598,416779608.7,26474316.56441
AVAXBRL,-2.4,-2.096,112.1,2492.08,277209.887
AVAXAUD,0.0,0.0,0.0,0.0,0.0
LUNAAUD,0.0,0.0,0.0,0.0,0.0
TROYBUSD,0.0,0.0,0.0,0.0,0.0
AXSETH,1.5e-05,1.105,0.001372,26076.107,35.57486004
FTMETH,0.0,0.0,0.0,0.0,0.0
SOLETH,0.0043,5.401,0.08391,49796.23,4019.94997229
SSVBTC,2e-07,0.333,6.02e-05,2193.93,0.13130006
SSVETH,5.1e-05,1.618,0.003203,349.54,1.10821752
LAZIOTRY,0.05,0.142,35.37,123525.52,4356807.792
LAZIOEUR,0.0,0.0,0.0,0.0,0.0
LAZIOBTC,0.0,0.0,0.0,0.0,0.0
LAZIOUSDT,-0.001,-0.108,0.927,391333.36,361373.37054
CHESSBTC,0.0,0.0,0.0,0.0,0.0
CHESSBNB,0.0,0.0,0.0,0.0,0.0
CHESSBUSD,0.0,0.0,0.0,0.0,0.0
CHESSUSDT,-0.0007,-1.392,0.0496,14654229.6,724638.84112
FTMAUD,0.0,0.0,0.0,0.0,0.0
FTMBRL,0.0,0.0,0.0,0.0,0.0
SCRTBUSD,0.0,0.0,0.0,0.0,0.0
ADXUSDT,0.0055,7.453,0.0793,14263590.0,1087845.4024
AUCTIONUSDT,-0.71,-5.951,11.22,494463.91,5683273.3322
CELOBUSD,0.0,0.0,0.0,0.0,0.0
FTMRUB,0.0,0.0,0.0,0.0,0.0
NUAUD,0.0,0.0,0.0,0.0,0.0
NURUB,0.0,0.0,0.0,0.0,0.0
REEFTRY,0.0,0.0,0.0,0.0,0.0
REEFBIDR,0.0,0.0,0.0,0.0,0.0
SHIBDOGE,-2e-07,-0.263,7.58e-05,1663229434.0,126462.486196
DARUSDT,0.0,0.0,0.0,0.0,0.0
DARBUSD,0.0,0.0,0.0,0.0,0.0
DARBNB,0.0,0.0,0.0,0.0,0.0
DARBTC,0.0,0.0,0.0,0.0,0.0
BNXBTC,0.0,0.0,0.0,0.0,0.0
BNXBNB,0.0,0.0,0.0,0.0,0.0
BNXBUSD,0.0,0.0,0.0,0.0,0.0
BNXUSDT,0.0,0.0,0.0,0.0,0.0
RGTUSDT,0.0,0.0,0.0,0.0,0.0
RGTBTC,0.0,0.0,0.0,0.0,0.0
RGTBUSD,0.0,0.0,0.0,0.0,0.0
RGTBNB,0.0,0.0,0.0,0.0,0.0
LAZIOBUSD,0.0,0.0,0.0,0.0,0.0
OXTBUSD,0.0,0.0,0.0,0.0,0.0
MANATRY,-0.03,-0.289,10.34,883572.6,9003225.624
ALGORUB,0.0,0.0,0.0,0.0,0.0
SHIBUAH,0.0,0.0,0.0,0.0,0.0
LUNABIDR,0.0,0.0,0.0,0.0,0.0
AUDUSDC,0.0,0.0,0.0,0.0,0.0
MOVRBTC,-1e-07,-0.172,5.79e-05,1535.469,0.08856609
MOVRBNB,0.0,0.0,0.0,0.0,0.0
MOVRBUSD,0.0,0.0,0.0,0.0,0.0
MOVRUSDT,-0.009,-0.184,4.883,123140.159,600901.663625
CITYBTC,0.0,0.0,0.0,0.0,0.0
CITYBNB,0.0,0.0,0.0,0.0,0.0
CITYBUSD,0.0,0.0,0.0,0.0,0.0
CITYUSDT,-0.032,-3.184,0.973,1062499.34,1062414.80791
ENSBTC,-3.7e-06,-2.208,0.0001639,12134.15,1.98338983
ENSBNB,0.0,0.0,0.0,0.0,0.0
ENSBUSD,0.0,0.0,0.0,0.0,0.0
ENSUSDT,-0.24,-1.703,13.85,351735.87,4835060.8773
SANDETH,0.0,0.0,0.0,0.0,0.0
DOTETH,3.8e-05,1.705,0.002267,91570.58,205.82741388
MATICETH,0.0,0.0,0.0,0.0,0.0
ANKRBUSD,0.0,0.0,0.0,0.0,0.0
SANDTRY,-0.17,-1.78,9.38,764098.3,7195270.19
MANABRL,0.0,0.0,0.0,0.0,0.0
KP3RUSDT,0.0,0.0,0.0,0.0,0.0
QIUSDT,1e-05,0.129,0.00774,52177255.0,401025.46963
QIBUSD,0.0,0.0,0.0,0.0,0.0
QIBNB,0.0,0.0,0.0,0.0,0.0
QIBTC,0.0,0.0,0.0,0.0,0.0
PORTOBTC,0.0,0.0,0.0,0.0,0.0
PORTOUSDT,-0.001,-0.109,0.915,327802.36,299330.73334
PORTOTRY,-0.09,-0.257,34.88,52801.39,1841033.6551
PORTOEUR,0.0,0.0,0.0,0.0,0.0
POWRUSDT,0.0165,10.3,0.1767,17157896.0,2938319.0122
POWRBUSD,0.0,0.0,0.0,0.0,0.0
AVAXETH,-4e-05,-0.332,0.012,7766.21,92.9877829
SLPTRY,0.0005,0.936,0.05391,41180268.0,2206981.66379
FISTRY,0.0,0.0,0.0,0.0,0.0
LRCTRY,0.007,0.211,3.329,1187460.6,3914535.3674
CHRETH,0.0,0.0,0.0,0.0,0.0
FISBIDR,0.0,0.0,0.0,0.0,0.0
VGXUSDT,0.0,0.0,0.0,0.0,0.0
GALAETH,1.6e-07,1.814,8.98e-06,11557391.0,102.47564663
JASMYUSDT,-0.00057,-3.854,0.01422,690378783.1,9728035.861681
JASMYBUSD,0.0,0.0,0.0,0.0,0.0
JASMYBNB,0.0,0.0,0.0,0.0,0.0
JASMYBTC,0.0,0.0,0.0,0.0,0.0
AMPBTC,0.0,0.0,0.0,0.0,0.0
AMPBNB,0.0,0.0,0.0,0.0,0.0
AMPBUSD,0.0,0.0,0.0,0.0,0.0
AMPUSDT,-3.1e-05,-0.876,0.003507,302499284.0,1068423.400229
PLABTC,0.0,0.0,0.0,0.0,0.0
PLABNB,0.0,0.0,0.0,0.0,0.0
PLABUSD,0.0,0.0,0.0,0.0,0.0
PLAUSDT,0.0,0.0,0.0,0.0,0.0
PYRBTC,-5e-08,-0.409,1.217e-05,43553.514,0.53053738
PYRBUSD,0.0,0.0,0.0,0.0,0.0
PYRUSDT,-0.004,-0.386,1.032,2062746.74,2100310.127999
RNDRBTC,0.0,0.0,0.0,0.0,0.0
RNDRUSDT,0.0,0.0,0.0,0.0,0.0
RNDRBUSD,0.0,0.0,0.0,0.0,0.0
ALCXBTC,0.0,0.0,0.0,0.0,0.0
ALCXBUSD,0.0,0.0,0.0,0.0,0.0
ALCXUSDT,0.0,0.0,8.24,64322.0195,529030.910411
SANTOSBTC,-1.4e-07,-0.479,2.908e-05,4812.35,0.14031017
SANTOSUSDT,0.013,0.531,2.459,192356.4,470595.98515
SANTOSBRL,0.0,0.0,0.0,0.0,0.0
SANTOSTRY,0.76,0.816,93.93,85068.51,7937349.4226
MCBTC,0.0,0.0,0.0,0.0,0.0
MCBUSD,0.0,0.0,0.0,0.0,0.0
MCUSDT,0.0,0.0,0.0,0.0,0.0
BELTRY,1.27,4.662,28.51,749860.53,20820325.2775
COCOSBUSD,0.0,0.0,0.0,0.0,0.0
DENTTRY,-6e-05,-0.248,0.02416,75390240.0,1806470.55322
ENJTRY,-0.013,-0.556,2.325,2442955.36,5625691.41343
NEORUB,0.0,0.0,0.0,0.0,0.0
SANDAUD,0.0,0.0,0.0,0.0,0.0
SLPBIDR,0.0,0.0,0.0,0.0,0.0
ANYBTC,0.0,0.0,0.0,0.0,0.0
ANYBUSD,0.0,0.0,0.0,0.0,0.0
ANYUSDT,0.0,0.0,0.0,0.0,0.0
BICOBTC,-1e-08,-0.862,1.15e-06,1620126.81,1.86088346
BICOBUSD,0.0,0.0,0.0,0.0,0.0
BICOUSDT,-0.0013,-1.325,0.0968,9744445.86,944269.32647
FLUXBTC,1e-08,0.382,2.63e-06,183356.2,0.47548529
FLUXBUSD,0.0,0.0,0.0,0.0,0.0
FLUXUSDT,0.0013,0.589,0.2219,7694129.15,1673545.375924
ALICETRY,-0.78,-4.733,15.7,312037.406,4881819.59633
FXSUSDT,0.022,1.316,1.694,803154.4,1363724.1004
GALABRL,-0.0002,-0.238,0.0837,4149013.7,343796.1721
GALATRY,-0.0012,-0.221,0.5414,21111267.0,11318589.82494
LUNATRY,0.03,0.505,5.97,2729213.1,16119483.445
REQBUSD,0.0,0.0,0.0,0.0,0.0
SANDBRL,0.0,0.0,0.0,0.0,0.0
MANABIDR,0.0,0.0,0.0,0.0,0.0
SANDBIDR,0.0,0.0,0.0,0.0,0.0
VOXELBTC,0.0,0.0,0.0,0.0,0.0
VOXELBNB,0.0,0.0,0.0,0.0,0.0
VOXELBUSD,0.0,0.0,0.0,0.0,0.0
VOXELUSDT,-0.0004,-1.724,0.0228,75432263.5,1751986.2983
COSBUSD,0.0,0.0,0.0,0.0,0.0
CTXCBUSD,0.0,0.0,0.0,0.0,0.0
FTMTRY,0.0,0.0,0.0,0.0,0.0
MANABNB,0.0,0.0,0.0,0.0,0.0
MINATRY,-0.24,-3.03,7.68,1212652.13,9345506.8509
XTZTRY,0.0,0.0,0.0,0.0,0.0
HIGHBTC,0.0,0.0,0.0,0.0,0.0
HIGHBUSD,0.0,0.0,0.0,0.0,0.0
HIGHUSDT,-0.012,-3.27,0.355,3822445.896,1363179.635495
CVXBTC,0.0,0.0,0.0,0.0,0.0
CVXBUSD,0.0,0.0,0.0,0.0,0.0
CVXUSDT,0.169,8.117,2.251,1333176.582,2953847.592757
PEOPLEBTC,1e-08,8.333,1.3e-07,840520.2,0.10121847
PEOPLEBUSD,0.0,0.0,0.0,0.0,0.0
PEOPLEUSDT,-3e-05,-0.284,0.01054,526939953.6,5448588.364349
OOKIBUSD,0.0,0.0,0.0,0.0,0.0
OOKIUSDT,0.0,0.0,0.0,0.0,0.0
COCOSTRY,0.0,0.0,0.0,0.0,0.0
GXSBNB,0.0,0.0,0.0,0.0,0.0
LINKBNB,1e-05,0.047,0.02126,2695.296,56.84537947
LUNAETH,0.0,0.0,0.0,0.0,0.0
MDTBUSD,0.0,0.0,0.0,0.0,0.0
NULSBUSD,0.0,0.0,0.0,0.0,0.0
SPELLBTC,0.0,0.0,0.0,0.0,0.0
SPELLUSDT,1.5e-06,0.282,0.0005327,2751440615.0,1448077.6078116
SPELLBUSD,0.0,0.0,0.0,0.0,0.0
USTBTC,0.0,0.0,0.0,0.0,0.0
USTBUSD,0.0,0.0,0.0,0.0,0.0
USTUSDT,0.0,0.0,0.0,0.0,0.0
JOEBTC,-8e-08,-4.124,1.86e-06,195232.92,0.36494683
JOEBUSD,0.0,0.0,0.0,0.0,0.0
JOEUSDT,-0.0075,-4.57,0.1566,9526772.81,1492252.163381
ATOMETH,5.9e-05,2.344,0.002576,11656.963,29.62012718
DUSKBUSD,0.0,0.0,0.0,0.0,0.0
EGLDETH,1e-05,0.117,0.00856,2672.5288,22.88712549
ICPETH,-2.7e-05,-0.904,0.002961,10126.713,30.30273309
LUNABRL,0.0,0.0,0.0,0.0,0.0
LUNAUST,0.0,0.0,0.0,0.0,0.0
NEARETH,-1.8e-05,-1.412,0.001257,48854.793,61.76384957
ROSEBNB,0.0,0.0,0.0,0.0,0.0
VOXELETH,0.0,0.0,0.0,0.0,0.0
ALICEBNB,0.0,0.0,0.0,0.0,0.0
ATOMTRY,0.9,0.582,155.5,21119.605,3235307.7569
ETHUST,0.0,0.0,0.0,0.0,0.0
GALAAUD,0.0,0.0,0.0,0.0,0.0
LRCBNB,0.0,0.0,0.0,0.0,0.0
ONEETH,0.0,0.0,0.0,0.0,0.0
OOKIBNB,0.0,0.0,0.0,0.0,0.0
ACHBTC,-2e-08,-5.882,3.2e-07,2853594.0,0.95320164
ACHBUSD,0.0,0.0,0.0,0.0,0.0
ACHUSDT,-0.00152,-5.309,0.02711,653740872.0,18261600.53719
IMXBTC,1.4e-07,2.947,4.89e-06,75000.4,0.36058229
IMXBUSD,0.0,0.0,0.0,0.0,0.0
IMXUSDT,0.009,2.233,0.412,6814008.21,2739694.17717
GLMRBTC,-2e-08,-2.597,7.5e-07,235217.4,0.17487321
GLMRBUSD,0.0,0.0,0.0,0.0,0.0
GLMRUSDT,-0.001,-1.55,0.0635,15205907.4,960988.44167
ATOMBIDR,0.0,0.0,0.0,0.0,0.0
DYDXETH,0.0,0.0,0.0,0.0,0.0
FARMETH,0.0,0.0,0.0,0.0,0.0
FORBNB,0.0,0.0,0.0,0.0,0.0
ICPTRY,-3.5,-1.909,179.8,16119.946,2892561.0264
JASMYETH,0.0,0.0,0.0,0.0,0.0
LINABNB,0.0,0.0,0.0,0.0,0.0
OOKIETH,0.0,0.0,0.0,0.0,0.0
ROSEETH,0.0,0.0,0.0,0.0,0.0
UMABUSD,0.0,0.0,0.0,0.0,0.0
UNIETH,1.6e-05,0.49,0.003281,18383.938,60.06003755
XTZETH,0.0,0.0,0.0,0.0,0.0
LOKABTC,-7e-08,-9.091,7e-07,252533.5,0.18471292
LOKABNB,0.0,0.0,0.0,0.0,0.0
LOKABUSD,0.0,0.0,0.0,0.0,0.0
LOKAUSDT,-0.0055,-8.475,0.0594,12374310.5,755673.80055
ATOMBRL,0.0,0.0,0.0,0.0,0.0
BNBUST,0.0,0.0,0.0,0.0,0.0
CRVETH,0.0,0.0,0.0,0.0,0.0
HIGHBNB,0.0,0.0,0.0,0.0,0.0
NEARRUB,0.0,0.0,0.0,0.0,0.0
ROSETRY,-0.005,-0.552,0.9,7538839.3,6740394.9659
SCRTUSDT,-0.0008,-0.462,0.1722,2236716.5,383491.6237
API3BTC,-1.01e-06,-10.327,8.77e-06,208152.56,1.88989701
API3BUSD,0.0,0.0,0.0,0.0,0.0
API3USDT,-0.087,-10.52,0.74,6637648.98,5070584.8499
BTTCUSDT,0.0,0.0,6e-07,1059304043208.0,641973.2074309
BTTCUSDC,0.0,0.0,0.0,0.0,0.0
BTTCTRY,-5e-08,-0.216,2.307e-05,278448885539.0,6435866.99467164
ACABTC,-1e-08,-2.941,3.3e-07,166324.25,0.05467164
ACABUSD,0.0,0.0,0.0,0.0,0.0
ACAUSDT,-0.0004,-1.408,0.028,25742406.88,712667.949174
ANCBTC,0.0,0.0,0.0,0.0,0.0
ANCBUSD,0.0,0.0,0.0,0.0,0.0
ANCUSDT,0.0,0.0,0.0,0.0,0.0
BDOTDOT,0.0,0.0,0.0,0.0,0.0
XNOBTC,-5e-08,-0.474,1.05e-05,24508.43,0.25769555
XNOETH,0.0,0.0,0.0,0.0,0.0
