symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
MIRBUSD,0.00000000,0,0.00000000,0.13237000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MIRUSDT,0.00000000,0,0.00000000,0.14168000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BARBTC,0.00000000,0,0.00000000,0.00014100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BARBUSD,0.00000000,0,0.00000000,2.53300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BARUSDT,-0.03200000,-1.944,1.61479662,1.64600000,1.61400000,122.20000000,1.61300000,8.00000000,1.61400000,314.75000000,1.64600000,1.66300000,1.56700000,336662.91000000,543642.12984000,1744749552230,1744835952230,22471466,22484213,12748
FORTHBTC,0.00000105,3.464,0.00003099,0.00003041,0.00003136,7.55000000,0.00003136,4.14000000,0.00003141,7.49000000,0.00003031,0.00003277,0.00002931,83280.61000000,2.58080678,1744749555316,1744835955316,3831435,3838331,6897
FORTHBUSD,0.00000000,0,0.00000000,3.02700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
FORTHUSDT,0.10300000,4.046,2.60466033,2.54700000,2.64900000,563.41000000,2.64900000,166.90000000,2.65000000,2.30000000,2.54600000,2.78400000,2.45100000,1926559.44000000,5018032.93824000,1744749555327,1744835955327,31402561,31470145,67585
CAKEGBP,0.00000000,0,0.00000000,2.71400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
DOGERUB,0.00000000,0,0.00000000,6.94000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
HOTBRL,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WRXEUR,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
EZBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
EZETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BAKEUSDT,-0.00130000,-1.132,0.11335143,0.11480000,0.11350000,4479.40000000,0.11350000,1488.40000000,0.11360000,11575.50000000,0.11480000,0.11590000,0.10950000,10557689.60000000,1196729.23796000,1744749548376,1744835948376,100710320,100720742,10423
BURGERBUSD,0.00000000,0,0.00000000,0.32080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BURGERUSDT,0.00000000,0,0.00000000,0.01720000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SLPBUSD,0.00000000,0,0.00000000,0.00148700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SLPUSDT,0.00000300,0.214,0.00140353,0.00140800,0.00140800,9698.00000000,0.00140800,9048.00000000,0.00140900,302021.00000000,0.00140500,0.00144000,0.00136400,473135224.00000000,664059.71304600,1744749546538,1744835946538,117734842,117745969,11128
TRXAUD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TRXEUR,-0.00280000,-1.258,0.22246980,0.22260000,0.21970000,9328.00000000,0.21960000,8990.00000000,0.21970000,178.00000000,0.22250000,0.22460000,0.21950000,1300017.00000000,289214.51740000,1744749512106,1744835912106,4517033,4519274,2242
VETTRY,-0.00810000,-0.936,0.85297188,0.86710000,0.85720000,1724.70000000,0.85720000,13296.50000000,0.85760000,3712.50000000,0.86530000,0.87110000,0.83070000,12169473.40000000,10380218.55055000,1744749554841,1744835954841,5030331,5034129,3799
SHIBUSDT,0.00000004,0.338,0.00001171,0.00001182,0.00001187,1269701.00,0.00001186,4237216311.00,0.00001187,2166911827.00,0.00001183,0.00001196,0.00001146,1260631068037.00,14763498.57782448,1744749555275,1744835955275,1491208719,1492273076,1064358
SHIBBUSD,0.00000000,0,0.00000000,0.00000931,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1744189452884,1744275852884,-1,-1,0
ICPBTC,-0.00000160,-2.797,0.00005599,0.00005720,0.00005560,76.15000000,0.00005560,1166.55000000,0.00005570,255.46000000,0.00005720,0.00005740,0.00005500,20336.66000000,1.13861593,1744749551556,1744835951556,10606362,10607384,1023
ICPBNB,0.00000000,0,0.00000000,0.01680000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ICPBUSD,0.00000000,0,0.00000000,3.89700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ICPUSDT,-0.11500000,-2.389,4.71805177,4.81100000,4.69800000,29.14000000,4.69800000,385.57000000,4.69900000,92.19000000,4.81300000,4.82400000,4.57800000,1173588.19000000,5537049.83682000,1744749554137,1744835954137,188258696,188294843,36148
SHIBEUR,-0.00000008,-0.763,0.00001032,0.00001048,0.00001041,103367613.00,0.00001041,54645175.00,0.00001042,13837500.00,0.00001049,0.00001053,0.00001009,19975208396.00,206060.44800084,1744749554486,1744835954486,15443073,15444771,1699
SHIBRUB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1744189452884,1744275852884,-1,-1,0
ETCEUR,0.00000000,0,0.00000000,20.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ETCBRL,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
DOGEBIDR,0.00,0,0.00,955.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1744189452884,1744275852884,-1,-1,0
ARBTC,-0.00000120,-1.980,0.00005946,0.00006080,0.00005940,2.00000000,0.00005930,2.00000000,0.00005940,181.79000000,0.00006060,0.00006160,0.00005840,8676.12000000,0.51592497,1744749539399,1744835939399,7971697,7972384,688
ARBNB,0.00000000,0,0.00000000,0.02183000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ARBUSD,0.00000000,0,0.00000000,3.85200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ARUSDT,-0.09000000,-1.765,5.01918068,5.10000000,5.01000000,317.71000000,5.00000000,4209.47000000,5.01000000,720.88000000,5.10000000,5.16000000,4.88000000,654071.30000000,3282902.03250000,1744749555039,1744835955039,104386195,104401901,15707
POLSBTC,0.00000000,0,0.00000000,0.00001859,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
POLSBNB,0.00000000,0,0.00000000,0.00265000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
POLSBUSD,0.00000000,0,0.00000000,0.25670000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
POLSUSDT,0.00000000,0,0.00000000,0.30790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MDXBTC,0.00000000,0,0.00000000,0.00000077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MDXBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MDXBUSD,0.00000000,0,0.00000000,0.06440000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MDXUSDT,0.00000000,0,0.00000000,0.03450000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MASKBNB,-0.00004800,-2.685,0.00174263,0.00178800,0.00174000,797.20000000,0.00173100,916.10000000,0.00173200,414.60000000,0.00178800,0.00182200,0.00168600,48195.80000000,83.98740250,1744749517365,1744835917365,1200671,1201484,814
MASKBUSD,0.00000000,0,0.00000000,3.58700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MASKUSDT,-0.02800000,-2.690,1.00874010,1.04200000,1.01300000,1075.40000000,1.01300000,9664.80000000,1.01400000,2075.30000000,1.04100000,1.05300000,0.97600000,4234283.40000000,4271291.45240000,1744749555410,1744835955410,79931313,79967044,35732
LPTBTC,0.00000020,0.442,0.00004519,0.00004540,0.00004540,37.85000000,0.00004500,20.00000000,0.00004510,20.00000000,0.00004520,0.00004590,0.00004430,7826.76000000,0.35367360,1744749554387,1744835954387,3953799,3953993,195
LPTBNB,-0.00001000,-0.153,0.00652753,0.00657000,0.00651000,3.89000000,0.00649000,117.62000000,0.00651000,23.80000000,0.00652000,0.00660000,0.00639000,858.18000000,5.60179320,1744749536908,1744835936908,601441,601499,59
LPTBUSD,0.00000000,0,0.00000000,6.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
LPTUSDT,-0.03300000,-0.861,3.78824873,3.83400000,3.80100000,2.26000000,3.80300000,2.34000000,3.80400000,58.50000000,3.83400000,3.86000000,3.67300000,269093.83000000,1019394.35968000,1744749555273,1744835955273,61362297,61374928,12632
ETHUAH,0.00000000,0,0.00000000,97990.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MATICBRL,0.00000000,0,0.00000000,2.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SOLEUR,2.51000000,2.206,112.24931298,113.75000000,116.27000000,0.11400000,116.32000000,1.29900000,116.33000000,2.42100000,113.76000000,117.56000000,108.64000000,50132.86400000,5627379.54168000,1744749554376,1744835954376,21082629,21103353,20725
SHIBBRL,0.00000003,0.043,0.00006898,0.00006972,0.00006976,5663478.00,0.00006982,46530262.00,0.00006991,19123307.00,0.00006973,0.00007035,0.00006756,5864305385.00,404532.18657549,1744749554642,1744835954642,8302358,8303347,990
AGIXBTC,0.00000000,0,0.00000000,0.00000969,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ICPEUR,-0.11000000,-2.600,4.16431876,4.25400000,4.12000000,26.45000000,4.12500000,26.47000000,4.12700000,121.52000000,4.23000000,4.25100000,4.04400000,11682.87000000,48651.19475000,1744749540447,1744835940447,1275672,1275944,273
MATICGBP,0.00000000,0,0.00000000,0.81900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SHIBTRY,0.00000230,0.510,0.00044658,0.00045070,0.00045290,8284549.00,0.00045280,103239415.00,0.00045290,17219882.00,0.00045060,0.00045610,0.00043770,113409464663.00,50646500.81117440,1744749554534,1744835954534,68184697,68195544,10848
MATICBIDR,0.00,0,0.00,8382.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1744189452884,1744275852884,-1,-1,0
MATICRUB,0.00000000,0,0.00000000,76.47000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
NUBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
NUBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
NUBUSD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
NUUSDT,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
XVGUSDT,0.00004600,1.124,0.00409631,0.00409500,0.00413800,26402.00000000,0.00413800,63133.00000000,0.00414100,4140.00000000,0.00409200,0.00418000,0.00399000,208597825.00000000,854481.84273900,1744749554928,1744835954928,57388000,57399468,11469
RLCBUSD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CELRBUSD,0.00000000,0,0.00000000,0.01148000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ATMBUSD,0.00000000,0,0.00000000,2.42000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ZENBUSD,0.00000000,0,0.00000000,7.19000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
FTMBUSD,0.00000000,0,0.00000000,0.42180000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
THETABUSD,0.00000000,0,0.00000000,0.61600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WINBUSD,0.00000000,0,0.00000000,0.00006940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KAVABUSD,0.00000000,0,0.00000000,0.62400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
XEMBUSD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ATABTC,0.00000001,1.724,0.00000058,0.00000059,0.00000059,240.00000000,0.00000057,180675.00000000,0.00000058,8445.00000000,0.00000058,0.00000060,0.00000056,428570.00000000,0.24867783,1744749553901,1744835953901,4856543,4856989,447
ATABNB,0.00000000,0,0.00000000,0.00036900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ATABUSD,0.00000000,0,0.00000000,0.07920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ATAUSDT,0.00010000,0.205,0.04852546,0.04890000,0.04890000,122.00000000,0.04870000,46063.00000000,0.04880000,8397.00000000,0.04880000,0.04960000,0.04670000,14546217.00000000,705861.91820000,1744749554051,1744835954051,64626542,64634672,8131
GTCBTC,0.00000000,0,0.00000000,0.00000688,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
GTCBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
GTCBUSD,0.00000000,0,0.00000000,0.95200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
GTCUSDT,0.00100000,0.426,0.23522429,0.23600000,0.23600000,27.70000000,0.23600000,13100.80000000,0.23700000,3177.60000000,0.23500000,0.24000000,0.22800000,2007947.40000000,472318.00120000,1744749545502,1744835945502,40706168,40711706,5539
TORNBTC,0.00000000,0,0.00000000,0.00023980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TORNBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TORNBUSD,0.00000000,0,0.00000000,1.69000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TORNUSDT,0.00000000,0,0.00000000,4.06000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MATICTRY,0.00000000,0,0.00000000,12.92000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ETCGBP,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SOLGBP,0.00000000,0,0.00000000,88.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BAKEBTC,-0.00000002,-1.460,0.00000133,0.00000136,0.00000135,6699.20000000,0.00000134,21909.50000000,0.00000135,16620.70000000,0.00000137,0.00000139,0.00000130,169884.90000000,0.22639249,1744749552316,1744835952316,4573724,4573871,148
COTIBUSD,0.00000000,0,0.00000000,0.03732000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KEEPBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KEEPBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KEEPBUSD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KEEPUSDT,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SOLTRY,164.40000000,3.362,4876.58515362,4888.50000000,5054.70000000,21.94000000,5056.10000000,1.78900000,5057.00000000,1.69300000,4890.30000000,5107.30000000,4711.60000000,29397.56900000,143359748.53780000,1744749555519,1744835955519,24916914,24961516,44603
RUNEGBP,0.00000000,0,0.00000000,1.27800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SOLBRL,22.60000000,2.983,748.89279461,757.10000000,780.10000000,3.05100000,780.10000000,0.65800000,780.40000000,0.65800000,757.50000000,787.30000000,728.50000000,17527.80300000,13126445.37210000,1744749555504,1744835955504,5744576,5756360,11785
SCBUSD,0.00000000,0,0.00000000,0.00366400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CHRBUSD,0.00000000,0,0.00000000,0.10850000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
STMXBUSD,0.00000000,0,0.00000000,0.00585100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
HNTBUSD,0.00000000,0,0.00000000,1.22800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
FTTBUSD,0.00000000,0,0.00000000,1.13000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
DOCKBUSD,0.00000000,0,0.00000000,0.01527000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ADABIDR,0.00,0,0.00,3965.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1744189452884,1744275852884,-1,-1,0
ERNBNB,0.00000000,0,0.00000000,0.00669000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ERNBUSD,0.00000000,0,0.00000000,1.47100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ERNUSDT,0.00000000,0,0.00000000,2.18300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KLAYBTC,0.00000000,0,0.00000000,0.00000185,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KLAYBNB,0.00000000,0,0.00000000,0.00061800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KLAYBUSD,0.00000000,0,0.00000000,0.13540000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KLAYUSDT,0.00000000,0,0.00000000,0.12550000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
RUNEEUR,0.00000000,0,0.00000000,3.76200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MATICAUD,0.00000000,0,0.00000000,1.21410000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
DOTRUB,0.00000000,0,0.00000000,493.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
UTKBUSD,0.00000000,0,0.00000000,0.05610000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
IOTXBUSD,0.00000000,0,0.00000000,0.02148000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
PHAUSDT,0.00290000,2.999,0.09813882,0.09670000,0.09960000,10191.00000000,0.09950000,18141.00000000,0.09960000,3915.00000000,0.09670000,0.10220000,0.09500000,27914599.00000000,2739505.90160000,1744749554537,1744835954537,45313402,45328907,15506
